system_id,step,value,interpretation
dyn_logistic_cycle,0,0.2,can exhibit oscillatory pattern
dyn_logistic_cycle,1,0.5120000000000001,can exhibit oscillatory pattern
dyn_logistic_cycle,2,0.7995392,can exhibit oscillatory pattern
dyn_logistic_cycle,3,0.512884056522752,can exhibit oscillatory pattern
dyn_logistic_cycle,4,0.7994688034800593,can exhibit oscillatory pattern
dyn_logistic_cycle,5,0.5130189943751092,can exhibit oscillatory pattern
dyn_logistic_cycle,6,0.7994576185134749,can exhibit oscillatory pattern
dyn_logistic_cycle,7,0.5130404310855622,can exhibit oscillatory pattern
dyn_logistic_cycle,8,0.7994558309027286,can exhibit oscillatory pattern
dyn_logistic_cycle,9,0.5130438570827405,can exhibit oscillatory pattern
dyn_logistic_cycle,10,0.7994555449356961,can exhibit oscillatory pattern
dyn_logistic_cycle,11,0.5130444051432489,can exhibit oscillatory pattern
dyn_logistic_cycle,12,0.7994554991822682,can exhibit oscillatory pattern
dyn_logistic_cycle,13,0.5130444928303954,can exhibit oscillatory pattern
dyn_logistic_cycle,14,0.7994554918617529,can exhibit oscillatory pattern
dyn_logistic_cycle,15,0.5130445068602741,can exhibit oscillatory pattern
dyn_logistic_cycle,16,0.7994554906904713,can exhibit oscillatory pattern
dyn_logistic_cycle,17,0.5130445091050531,can exhibit oscillatory pattern
dyn_logistic_cycle,18,0.7994554905030663,can exhibit oscillatory pattern
dyn_logistic_cycle,19,0.5130445094642175,can exhibit oscillatory pattern
dyn_logistic_cycle,20,0.7994554904730814,can exhibit oscillatory pattern
dyn_logistic_cycle,21,0.5130445095216841,can exhibit oscillatory pattern
dyn_logistic_cycle,22,0.7994554904682839,can exhibit oscillatory pattern
dyn_logistic_cycle,23,0.5130445095308785,can exhibit oscillatory pattern
dyn_logistic_cycle,24,0.7994554904675163,can exhibit oscillatory pattern
dyn_logistic_cycle,25,0.5130445095323497,can exhibit oscillatory pattern
dyn_logistic_cycle,26,0.7994554904673934,can exhibit oscillatory pattern
dyn_logistic_cycle,27,0.5130445095325852,can exhibit oscillatory pattern
dyn_logistic_cycle,28,0.7994554904673739,can exhibit oscillatory pattern
dyn_logistic_cycle,29,0.5130445095326227,can exhibit oscillatory pattern
dyn_logistic_cycle,30,0.7994554904673707,can exhibit oscillatory pattern
dyn_logistic_cycle,31,0.5130445095326286,can exhibit oscillatory pattern
dyn_logistic_cycle,32,0.7994554904673701,can exhibit oscillatory pattern
dyn_logistic_cycle,33,0.5130445095326298,can exhibit oscillatory pattern
dyn_logistic_cycle,34,0.7994554904673701,can exhibit oscillatory pattern
dyn_logistic_cycle,35,0.5130445095326298,can exhibit oscillatory pattern
dyn_logistic_cycle,36,0.7994554904673701,can exhibit oscillatory pattern
dyn_logistic_cycle,37,0.5130445095326298,can exhibit oscillatory pattern
dyn_logistic_cycle,38,0.7994554904673701,can exhibit oscillatory pattern
dyn_logistic_cycle,39,0.5130445095326298,can exhibit oscillatory pattern
dyn_logistic_complex,0,0.2,can exhibit sensitive and complex behavior
dyn_logistic_complex,1,0.5920000000000001,can exhibit sensitive and complex behavior
dyn_logistic_complex,2,0.8936832,can exhibit sensitive and complex behavior
dyn_logistic_complex,3,0.35155009073971194,can exhibit sensitive and complex behavior
dyn_logistic_complex,4,0.8434617104302653,can exhibit sensitive and complex behavior
dyn_logistic_complex,5,0.4885259978327714,can exhibit sensitive and complex behavior
dyn_logistic_complex,6,0.9245128849147859,can exhibit sensitive and complex behavior
dyn_logistic_complex,7,0.2582185990029053,can exhibit sensitive and complex behavior
dyn_logistic_complex,8,0.7087044902879637,can exhibit sensitive and complex behavior
dyn_logistic_complex,9,0.7638370122144728,can exhibit sensitive and complex behavior
dyn_logistic_complex,10,0.6674431146472386,can exhibit sensitive and complex behavior
dyn_logistic_complex,11,0.8212623724217574,can exhibit sensitive and complex behavior
dyn_logistic_complex,12,0.5431248058439931,can exhibit sensitive and complex behavior
dyn_logistic_complex,13,0.9181189291473962,can exhibit sensitive and complex behavior
dyn_logistic_complex,14,0.2781532760279482,can exhibit sensitive and complex behavior
dyn_logistic_complex,15,0.7429009149326127,can exhibit sensitive and complex behavior
dyn_logistic_complex,16,0.7066968384421287,can exhibit sensitive and complex behavior
dyn_logistic_complex,17,0.7669227428187056,can exhibit sensitive and complex behavior
dyn_logistic_complex,18,0.6613833226547148,can exhibit sensitive and complex behavior
dyn_logistic_complex,19,0.8286350657250197,can exhibit sensitive and complex behavior
dyn_logistic_complex,20,0.5253962762308745,can exhibit sensitive and complex behavior
dyn_logistic_complex,21,0.922613607868339,can exhibit sensitive and complex behavior
dyn_logistic_complex,22,0.2641716322446714,can exhibit sensitive and complex behavior
dyn_logistic_complex,23,0.7192244295588727,can exhibit sensitive and complex behavior
dyn_logistic_complex,24,0.7471804030929715,can exhibit sensitive and complex behavior
dyn_logistic_complex,25,0.6989368388091457,can exhibit sensitive and complex behavior
dyn_logistic_complex,26,0.7785692964091088,can exhibit sensitive and complex behavior
dyn_logistic_complex,27,0.6378768442630962,can exhibit sensitive and complex behavior
dyn_logistic_complex,28,0.8546629105193847,can exhibit sensitive and complex behavior
dyn_logistic_complex,29,0.4595926136371001,can exhibit sensitive and complex behavior
dyn_logistic_complex,30,0.9189587995710816,can exhibit sensitive and complex behavior
dyn_logistic_complex,31,0.2755520397692456,can exhibit sensitive and complex behavior
dyn_logistic_complex,32,0.7386055186485387,can exhibit sensitive and complex behavior
dyn_logistic_complex,33,0.7143494039407089,can exhibit sensitive and complex behavior
dyn_logistic_complex,34,0.7550010322119723,can exhibit sensitive and complex behavior
dyn_logistic_complex,35,0.6844055522120661,can exhibit sensitive and complex behavior
dyn_logistic_complex,36,0.799179991559443,can exhibit sensitive and complex behavior
dyn_logistic_complex,37,0.5938179308068191,can exhibit sensitive and complex behavior
dyn_logistic_complex,38,0.8924333246787696,can exhibit sensitive and complex behavior
dyn_logistic_complex,39,0.35518551702179946,can exhibit sensitive and complex behavior
